,Name,Address,Query,Place URL,Latitude,Longitude
6571,Healthbuddy Sarkar Medical Stores,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Healthbuddy+Sarkar+Medical+Stores/data=!4m7!3m6!1s0x39fad4fcd68faf2f:0x514258498b61094a!8m2!3d25.6149429!4d88.1265159!16s%2Fg%2F11cmmyr4xw!19sChIJL6-P1vzU-jkRSglhi0lYQlE?authuser=0&hl=en&rclk=1,25.6149429,88.1265159
6572,New Matrimangal Pharmacy,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/New+Matrimangal+Pharmacy/data=!4m7!3m6!1s0x39fad5da43f5fcc7:0x938389ee33bdcb58!8m2!3d25.6148225!4d88.1195948!16s%2Fg%2F11x5lg15_h!19sChIJx_z1Q9rV-jkRWMu9M-6Jg5M?authuser=0&hl=en&rclk=1,25.6148225,88.1195948
6573,Manindra medical stores,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Manindra+medical+stores/data=!4m7!3m6!1s0x39fad4fd23fe67f3:0xdcfca4bc0af43aec!8m2!3d25.6143125!4d88.1270625!16s%2Fg%2F1262jg6r2!19sChIJ82f-I_3U-jkR7Dr0Cryk_Nw?authuser=0&hl=en&rclk=1,25.6143125,88.1270625
6574,R S Enterprise,"Pharmacy · Fancy market, J47G+9Q7 Linebazar","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/R+S+Enterprise/data=!4m7!3m6!1s0x39fad525609b3d8d:0xe5ec38de0acb4169!8m2!3d25.6134375!4d88.1256875!16s%2Fg%2F11h7fk42g7!19sChIJjT2bYCXV-jkRaUHLCt447OU?authuser=0&hl=en&rclk=1,25.6134375,88.1256875
6575,Blue print,"Pharmacy · J47J+G3P, Biplabi Saraj Basu Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Blue+print/data=!4m7!3m6!1s0x39fad50043d90b9d:0x97565c73e2ca0090!8m2!3d25.6138548!4d88.1301887!16s%2Fg%2F11lyvhfwrv!19sChIJnQvZQwDV-jkRkADK4nNcVpc?authuser=0&hl=en&rclk=1,25.6138548,88.1301887
6576,New Maa Kali Medical,Pharmacy · Ramkrishna Sarani,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/New+Maa+Kali+Medical/data=!4m7!3m6!1s0x39fad56ef6a4dd2b:0x80a35096b0b577c1!8m2!3d25.6154366!4d88.1306022!16s%2Fg%2F11s6b297zc!19sChIJK92k9m7V-jkRwXe1sJZQo4A?authuser=0&hl=en&rclk=1,25.6154366,88.1306022
6577,KULICK medicine,"Medical supply store · sandhya bazar, behind of Super market, beside super market","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/KULICK+medicine/data=!4m7!3m6!1s0x39fad51a116aa443:0x84cdaedb29223cb2!8m2!3d25.6258866!4d88.1290657!16s%2Fg%2F11v4m9b0gh!19sChIJQ6RqERrV-jkRsjwiKduuzYQ?authuser=0&hl=en&rclk=1,25.6258866,88.1290657
6578,Rabindra pharma,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Rabindra+pharma/data=!4m7!3m6!1s0x39fad53304208d8d:0x9463f6fc3119e92e!8m2!3d25.612445!4d88.1264691!16s%2Fg%2F11w3ckxgyb!19sChIJjY0gBDPV-jkRLukZMfz2Y5Q?authuser=0&hl=en&rclk=1,25.612445,88.1264691
6579,SHIBNATH MEDICAL AGENCY,"Pharmacy · Bidrohi More, Sudha Sengupta Sarani Rd","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/SHIBNATH+MEDICAL+AGENCY/data=!4m7!3m6!1s0x39fad4fdaa4beee5:0xb52a2f688c9300ee!8m2!3d25.6122397!4d88.1270672!16s%2Fg%2F11g65c7v3t!19sChIJ5e5Lqv3U-jkR7gCTjGgvKrU?authuser=0&hl=en&rclk=1,25.6122397,88.1270672
6580,Sabita Homoeo Pharmacy,"Pharmacy · J43G+486, Sudha Sengupta Sarani Rd","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Sabita+Homoeo+Pharmacy/data=!4m7!3m6!1s0x39fad4558df25493:0x5548a4b33aa75fe!8m2!3d25.6027805!4d88.1257534!16s%2Fg%2F11c61sjxm3!19sChIJk1TyjVXU-jkR_nWqM0uKVAU?authuser=0&hl=en&rclk=1,25.6027805,88.1257534
6581,Apan Medicine,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Apan+Medicine/data=!4m7!3m6!1s0x39fad5559cdf2fe7:0x87d8b42f393c2cfb!8m2!3d25.6065728!4d88.1352216!16s%2Fg%2F11xw166q4r!19sChIJ5y_fnFXV-jkR-yw8OS-02Ic?authuser=0&hl=en&rclk=1,25.6065728,88.1352216
6582,New Matrimangal Pharmacy,"Pharmacy · B.C Roy Sarani Rd B.C Roy, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/New+Matrimangal+Pharmacy/data=!4m7!3m6!1s0x39fad5ef716a5293:0x5e99fb4429b6cbdb!8m2!3d25.6127359!4d88.1285269!16s%2Fg%2F11tfg6qbv5!19sChIJk1Jqce_V-jkR28u2KUT7mV4?authuser=0&hl=en&rclk=1,25.6127359,88.1285269
6583,Bengal Medical,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Bengal+Medical/data=!4m7!3m6!1s0x39fad501c889247d:0x663583e37c4c7af!8m2!3d25.6118497!4d88.1315806!16s%2Fg%2F11ft0_g3kt!19sChIJfSSJyAHV-jkRr8fENz5YYwY?authuser=0&hl=en&rclk=1,25.6118497,88.1315806
6584,Motilal pharmacy,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Motilal+pharmacy/data=!4m7!3m6!1s0x39fad57f3fb3247b:0x1dc0dc918e1d9928!8m2!3d25.6143139!4d88.1270889!16s%2Fg%2F11t8lzy1l1!19sChIJeySzP3_V-jkRKJkdjpHcwB0?authuser=0&hl=en&rclk=1,25.6143139,88.1270889
6585,Dutta medical agency,"Pharmacy · maingate, Karnajora Rd, adjacent road of jio store","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Dutta+medical+agency/data=!4m7!3m6!1s0x39e52b364ee7382f:0x8a970271ae4998eb!8m2!3d25.6520063!4d88.1509701!16s%2Fg%2F11v3svcx6d!19sChIJLzjnTjYr5TkR65hJrnECl4o?authuser=0&hl=en&rclk=1,25.6520063,88.1509701
6586,INDRAJIT ENTERPRISE,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/INDRAJIT+ENTERPRISE/data=!4m7!3m6!1s0x39fad5442e997441:0xe9c3f660e10b8af0!8m2!3d25.6127483!4d88.1285178!16s%2Fg%2F11g_v6fztn!19sChIJQXSZLkTV-jkR8IoL4WD2w-k?authuser=0&hl=en&rclk=1,25.6127483,88.1285178
6587,The Cheap Medical Hall,Pharmacy · M.G. street,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/The+Cheap+Medical+Hall/data=!4m7!3m6!1s0x39fad4e24bce8faf:0xccbb01aa0beef256!8m2!3d25.6196182!4d88.1269542!16s%2Fg%2F11g7z7n7sq!19sChIJr4_OS-LU-jkRVvLuC6oBu8w?authuser=0&hl=en&rclk=1,25.6196182,88.1269542
6588,Arogya Niketan,"Pharmacy · B.C Roy, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Arogya+Niketan/data=!4m7!3m6!1s0x39fad4fcfbda6f3d:0xa7f1bf4bc0959e1d!8m2!3d25.6127674!4d88.1263346!16s%2Fg%2F11fxw7tv8t!19sChIJPW_a-_zU-jkRHZ6VwEu_8ac?authuser=0&hl=en&rclk=1,25.6127674,88.1263346
6589,Mr. Saha office,Pharmacy · Unnamed Road,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Mr.+Saha+office/data=!4m7!3m6!1s0x39fad5a2fedbaf3d:0x2f6d2220e3752cc9!8m2!3d25.6132459!4d88.1243219!16s%2Fg%2F11kmzslqjh!19sChIJPa_b_qLV-jkRySx14yAibS8?authuser=0&hl=en&rclk=1,25.6132459,88.1243219
6590,SANDIP AGENCY,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/SANDIP+AGENCY/data=!4m7!3m6!1s0x39fad5005ac81cf7:0xd6c7aabc92e60e1b!8m2!3d25.6116919!4d88.1254725!16s%2Fg%2F11yhbbs_l6!19sChIJ9xzIWgDV-jkRGw7mkryqx9Y?authuser=0&hl=en&rclk=1,25.6116919,88.1254725
6591,Medicine Shop,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Medicine+Shop/data=!4m7!3m6!1s0x39fad53b0d4e2ad1:0x797db287f79b5e81!8m2!3d25.6435865!4d88.1397057!16s%2Fg%2F11t_kwsr_l!19sChIJ0SpODTvV-jkRgV6b94eyfXk?authuser=0&hl=en&rclk=1,25.6435865,88.1397057
6592,THE BIRENDRA PHARMACY,"Pharmacy · NearTEOR, PACHI MORE, Birendra Bhavan, BALURGHAT TO HILI ROAD","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/THE+BIRENDRA+PHARMACY/data=!4m7!3m6!1s0x39fad5f013bd24df:0x47ac893cdd920576!8m2!3d25.6212695!4d88.1242298!16s%2Fg%2F11z2thkvzc!19sChIJ3yS9E_DV-jkRdgWS3TyJrEc?authuser=0&hl=en&rclk=1,25.6212695,88.1242298
6593,Mukherjee Pharmacy,"Pharmacy · Ashit Ghosh, Mukherjee Pharmacy 409, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Mukherjee+Pharmacy/data=!4m7!3m6!1s0x39fad536fb27ae79:0x4b8d561fefe00194!8m2!3d25.617707!4d88.1195998!16s%2Fg%2F11myv2c5hb!19sChIJea4n-zbV-jkRlAHg7x9WjUs?authuser=0&hl=en&rclk=1,25.617707,88.1195998
6594,Raiganj,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Raiganj/data=!4m7!3m6!1s0x39fad50030712381:0x84fbc8b8fa11acf3!8m2!3d25.6122836!4d88.1265441!16s%2Fg%2F11y2jh7fnp!19sChIJgSNxMADV-jkR86wR-rjI-4Q?authuser=0&hl=en&rclk=1,25.6122836,88.1265441
6595,Raiganj Pharmacy College,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Raiganj+Pharmacy+College/data=!4m7!3m6!1s0x39fb2bfbf01f2ebb:0x6e5e7a4b56167f0f!8m2!3d25.6039456!4d88.1695243!16s%2Fg%2F11tm_nhkq8!19sChIJuy4f8Psr-zkRD38WVkt6Xm4?authuser=0&hl=en&rclk=1,25.6039456,88.1695243
6596,M/s Gopal Medical,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/M%2Fs+Gopal+Medical/data=!4m7!3m6!1s0x39fad5e68c030e35:0x5c35ea8dc849d3dc!8m2!3d25.624274!4d88.1295135!16s%2Fg%2F11j5jf8xw4!19sChIJNQ4DjObV-jkR3NNJyI3qNVw?authuser=0&hl=en&rclk=1,25.624274,88.1295135
6597,M/S P&T Medicine,Pharmacy · near Jail Khana Road,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/M%2FS+P%26T+Medicine/data=!4m7!3m6!1s0x39fad5ff22e4e67f:0xd2d513cfdfbe1c43!8m2!3d25.6064475!4d88.1332147!16s%2Fg%2F11tfg5fq31!19sChIJf-bkIv_V-jkRQxy-388T1dI?authuser=0&hl=en&rclk=1,25.6064475,88.1332147
6598,Annapurna Homeo Hall,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Annapurna+Homeo+Hall/data=!4m7!3m6!1s0x39fad4fd2e161633:0xc6d94aa3e44d7eb3!8m2!3d25.6148327!4d88.1272258!16s%2Fg%2F11g9gtjz5w!19sChIJMxYWLv3U-jkRs35N5KNK2cY?authuser=0&hl=en&rclk=1,25.6148327,88.1272258
6599,Bharat Medicine,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Bharat+Medicine/data=!4m7!3m6!1s0x39fad5e859b1d21f:0xf902a07e59db5b2f!8m2!3d25.6137466!4d88.1298972!16s%2Fg%2F11s7s7bkq5!19sChIJH9KxWejV-jkRL1vbWX6gAvk?authuser=0&hl=en&rclk=1,25.6137466,88.1298972
6600,Reja Pharmacy,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Reja+Pharmacy/data=!4m7!3m6!1s0x39fad5e37e1d5553:0x967f7950a7504e89!8m2!3d25.6489741!4d88.145342!16s%2Fg%2F11v3g8x18j!19sChIJU1UdfuPV-jkRiU5Qp1B5f5Y?authuser=0&hl=en&rclk=1,25.6489741,88.145342
6601,New Radha Krishna Medical Stores,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/New+Radha+Krishna+Medical+Stores/data=!4m7!3m6!1s0x39fad552f871d03f:0xc6d1a25e69a14e24!8m2!3d25.614561!4d88.1279874!16s%2Fg%2F11h91ct2sj!19sChIJP9Bx-FLV-jkRJE6haV6i0cY?authuser=0&hl=en&rclk=1,25.614561,88.1279874
6602,Frank Ross pharmacy,"Pharmacy · J46G+Q45, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Frank+Ross+pharmacy/data=!4m7!3m6!1s0x39fad50049bfa34f:0x316e47f656bcb1d7!8m2!3d25.6209717!4d88.1288836!16s%2Fg%2F11vplxvqtn!19sChIJT6O_SQDV-jkR17G8VvZHbjE?authuser=0&hl=en&rclk=1,25.6209717,88.1288836
6603,Life Care Medical Shop,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Life+Care+Medical+Shop/data=!4m7!3m6!1s0x39fad4fd9bfb9a87:0x5df4fd1f9243ea9c!8m2!3d25.6122374!4d88.1281877!16s%2Fg%2F11dfgj3dvv!19sChIJh5r7m_3U-jkRnOpDkh_99F0?authuser=0&hl=en&rclk=1,25.6122374,88.1281877
6604,JOYDEB DEBSHARMA,Pharmacy · Road,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/JOYDEB+DEBSHARMA/data=!4m7!3m6!1s0x39fad5e396549adf:0x7d72b776c54f7ecc!8m2!3d25.609467!4d88.1318143!16s%2Fg%2F11ynsvcgb6!19sChIJ35pUluPV-jkRzH5PxXa3cn0?authuser=0&hl=en&rclk=1,25.609467,88.1318143
6605,Brindaban.medical.agency,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Brindaban.medical.agency/data=!4m7!3m6!1s0x39fad5b0159140f9:0x9a52e906290bb481!8m2!3d25.6131019!4d88.1269434!16s%2Fg%2F11tfg3dwp2!19sChIJ-UCRFbDV-jkRgbQLKQbpUpo?authuser=0&hl=en&rclk=1,25.6131019,88.1269434
6606,davaindia GENERIC PHARMACY,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/data=!4m7!3m6!1s0x39fad5a8e134dfe9:0x1b056e683cdebff0!8m2!3d25.6293931!4d88.1310297!16s%2Fg%2F11m6jy54mb!19sChIJ6d804ajV-jkR8L_ePGhuBRs?authuser=0&hl=en&rclk=1,25.6293931,88.1310297
6607,Baradeswari Medical Hall,"Pharmacy · Stall No- 3, Super Market, Block No-1, Netaji Subhas Rd","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Baradeswari+Medical+Hall/data=!4m7!3m6!1s0x39fad5f9e363a8d5:0xbf023ef7c64d1da!8m2!3d25.6258133!4d88.1298632!16s%2Fg%2F11t0rz_25c!19sChIJ1ahj4_nV-jkR2tFkfO8j8As?authuser=0&hl=en&rclk=1,25.6258133,88.1298632
6608,DR. MRINMAY KR. DHAR,"Pharmacy · J47H+VXC, Ramkrishna Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/DR.+MRINMAY+KR.+DHAR/data=!4m7!3m6!1s0x39fad50053b41f9f:0x41a7619c6344754d!8m2!3d25.6146784!4d88.1298999!16s%2Fg%2F11ms412zjp!19sChIJnx-0UwDV-jkRTXVEY5xhp0E?authuser=0&hl=en&rclk=1,25.6146784,88.1298999
6609,Subhankar Ghosh,"Pharmacy · Raiganj Hospital, Road","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Subhankar+Ghosh/data=!4m7!3m6!1s0x39fad56e4c3e23f1:0x2e9fe221f8e5d781!8m2!3d25.6091954!4d88.1319635!16s%2Fg%2F11ym7ndy4h!19sChIJ8SM-TG7V-jkRgdfl-CHiny4?authuser=0&hl=en&rclk=1,25.6091954,88.1319635
6610,C R SARKAR & CO,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/C+R+SARKAR+%26+CO/data=!4m7!3m6!1s0x39fad57827b21497:0xf4d9438682d59317!8m2!3d25.617574!4d88.1273715!16s%2Fg%2F11nhfwbmlp!19sChIJlxSyJ3jV-jkRF5PVgoZD2fQ?authuser=0&hl=en&rclk=1,25.617574,88.1273715
6611,ONLINE HUB,"Pharmacy · B.C.ROY, Pranabananda Sarani, beside N.B.S.T.C. GARAGE","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/ONLINE+HUB/data=!4m7!3m6!1s0x39fad551d473b5d5:0x7d2d7b9b081dcfc4!8m2!3d25.6122193!4d88.1282232!16s%2Fg%2F11t18h1rx8!19sChIJ1bVz1FHV-jkRxM8dCJt7LX0?authuser=0&hl=en&rclk=1,25.6122193,88.1282232
6612,BHATOL MEDICAL HALL,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/BHATOL+MEDICAL+HALL/data=!4m7!3m6!1s0x39fad5b444581e09:0x3f153e72bef23d8b!8m2!3d25.6260081!4d88.1299122!16s%2Fg%2F11z8szdx5d!19sChIJCR5YRLTV-jkRiz3yvnI-FT8?authuser=0&hl=en&rclk=1,25.6260081,88.1299122
6613,SANJAY MEDICARE,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/SANJAY+MEDICARE/data=!4m7!3m6!1s0x39fad565c9f92cb9:0x3f5deae59f2adef2!8m2!3d25.6322742!4d88.1320505!16s%2Fg%2F11n59361tj!19sChIJuSz5yWXV-jkR8t4qn-XqXT8?authuser=0&hl=en&rclk=1,25.6322742,88.1320505
6614,দি ব্লু প্রিন্ট,"Pharmacy · বিদ্রোহী মোড়, B C Roy, Dr, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/%E0%A6%A6%E0%A6%BF+%E0%A6%AC%E0%A7%8D%E0%A6%B2%E0%A7%81+%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x39fad517d60fdf09:0xbef7e72ec17af7f6!8m2!3d25.6124063!4d88.1274873!16s%2Fg%2F11yq_0d7v5!19sChIJCd8P1hfV-jkR9vd6wS7n974?authuser=0&hl=en&rclk=1,25.6124063,88.1274873
6615,Sadhana Medical Gupi & Bishu,Pharmacy · Dr. B. C. Roy Sarani,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Sadhana+Medical+Gupi+%26+Bishu/data=!4m7!3m6!1s0x39fad5025bbbfe91:0x2e4ea9707412b695!8m2!3d25.6119785!4d88.1307311!16s%2Fg%2F11gfjg6kdv!19sChIJkf67WwLV-jkRlbYSdHCpTi4?authuser=0&hl=en&rclk=1,25.6119785,88.1307311
6616,J MEDICAL STORES,"Pharmacy · Thakur Panchanan Borma, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/J+MEDICAL+STORES/data=!4m7!3m6!1s0x39fad5aaea2aa869:0x6db760e1febe21d!8m2!3d25.6017093!4d88.130609!16s%2Fg%2F11y1f8p0r7!19sChIJaagq6qrV-jkRHeLrHw522wY?authuser=0&hl=en&rclk=1,25.6017093,88.130609
6617,Baradeswari Medical Agency,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Baradeswari+Medical+Agency/data=!4m7!3m6!1s0x39fad545500927a7:0x720d03e42fdbf8e4!8m2!3d25.6292707!4d88.1242606!16s%2Fg%2F11rhqzfc8c!19sChIJpycJUEXV-jkR5PjbL-QDDXI?authuser=0&hl=en&rclk=1,25.6292707,88.1242606
6618,JEEBOK TRADERS,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/JEEBOK+TRADERS/data=!4m7!3m6!1s0x39fad500d9d14369:0x189459c2567ee846!8m2!3d25.6064646!4d88.1335126!16s%2Fg%2F11krdb12m8!19sChIJaUPR2QDV-jkRRuh-VsJZlBg?authuser=0&hl=en&rclk=1,25.6064646,88.1335126
6619,Biswas feed and medicine center,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Biswas+feed+and+medicine+center/data=!4m7!3m6!1s0x39fad5b428c19ed1:0x3c45471cf13f4d54!8m2!3d25.6435251!4d88.1371469!16s%2Fg%2F11kjhd7075!19sChIJ0Z7BKLTV-jkRVE0_8RxHRTw?authuser=0&hl=en&rclk=1,25.6435251,88.1371469
6620,Dutta Medicine Supply,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Dutta+Medicine+Supply/data=!4m7!3m6!1s0x39fad4e2d4ed3677:0xc4df933b88d1a261!8m2!3d25.6155106!4d88.1269616!16s%2Fg%2F11y1vjs614!19sChIJdzbt1OLU-jkRYaLRiDuT38Q?authuser=0&hl=en&rclk=1,25.6155106,88.1269616
6621,Laxmi Medical,"Pharmacy · Ramkrishna Sarani, near Thana More","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Laxmi+Medical/data=!4m7!3m6!1s0x39fad5fdbcd28141:0xb050a41f38e3dab0!8m2!3d25.6143817!4d88.1298697!16s%2Fg%2F11t9_sydq6!19sChIJQYHSvP3V-jkRsNrjOB-kULA?authuser=0&hl=en&rclk=1,25.6143817,88.1298697
6622,Benu Medicine House,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Benu+Medicine+House/data=!4m7!3m6!1s0x39fad4de3df150bf:0x268feae03a86f794!8m2!3d25.6281652!4d88.1255428!16s%2Fg%2F11v3fzzydh!19sChIJv1DxPd7U-jkRlPeGOuDqjyY?authuser=0&hl=en&rclk=1,25.6281652,88.1255428
6623,Subham Enterprises,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Subham+Enterprises/data=!4m7!3m6!1s0x39fb2b30de00ffaf:0x445409067691c0af!8m2!3d25.6011669!4d88.2031791!16s%2Fg%2F11nbnv49bt!19sChIJr_8A3jAr-zkRr8CRdgYJVEQ?authuser=0&hl=en&rclk=1,25.6011669,88.2031791
6624,THE NALINI MEDICAL AGENCY,"Pharmacy · Road, near by Mi Service Centre","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/THE+NALINI+MEDICAL+AGENCY/data=!4m7!3m6!1s0x39fad580746b0c2d:0x38a1bafda0120ae9!8m2!3d25.616121!4d88.1284456!16s%2Fg%2F11vy7kvpdf!19sChIJLQxrdIDV-jkR6QoSoP26oTg?authuser=0&hl=en&rclk=1,25.616121,88.1284456
6625,RANJIT CHEMIST SHOP,"Medical supply store · Block -1, Stall No.- 2, Super Market","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/RANJIT+CHEMIST+SHOP/data=!4m7!3m6!1s0x39fad51fea1bd89f:0x1742134980255d8e!8m2!3d25.6257028!4d88.1298731!16s%2Fg%2F11d_7156th!19sChIJn9gb6h_V-jkRjl0lgEkTQhc?authuser=0&hl=en&rclk=1,25.6257028,88.1298731
6626,Bengal Madical Hall,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Bengal+Madical+Hall/data=!4m7!3m6!1s0x39fad5cc7d3262c7:0x87986b8d6e5079c1!8m2!3d25.5996046!4d88.1333755!16s%2Fg%2F11z910v3w5!19sChIJx2IyfczV-jkRwXlQbo1rmIc?authuser=0&hl=en&rclk=1,25.5996046,88.1333755
6627,Soar Pharmacy,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Soar+Pharmacy/data=!4m7!3m6!1s0x39fad5003e6b4607:0xef81e4bae0571ae8!8m2!3d25.6196243!4d88.1287958!16s%2Fg%2F11x8vsg0th!19sChIJB0ZrPgDV-jkR6BpX4Lrkge8?authuser=0&hl=en&rclk=1,25.6196243,88.1287958
6628,Paul Medicine (Gourango Paul),,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Paul+Medicine+%28Gourango+Paul%29/data=!4m7!3m6!1s0x39fad500352193c1:0xe3246a03886ee3bc!8m2!3d25.6169633!4d88.1177323!16s%2Fg%2F11vk5y2rqc!19sChIJwZMhNQDV-jkRvONuiANqJOM?authuser=0&hl=en&rclk=1,25.6169633,88.1177323
6629,Nasim Sarkar,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Nasim+Sarkar/data=!4m7!3m6!1s0x39fad5fb986e5f3b:0x46a710570d7f948d!8m2!3d25.6396874!4d88.1337384!16s%2Fg%2F11x_3pvplr!19sChIJO19umPvV-jkRjZR_DVcQp0Y?authuser=0&hl=en&rclk=1,25.6396874,88.1337384
6630,Unique medical store,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Unique+medical+store/data=!4m7!3m6!1s0x39fad5ff04aa5041:0xca7f7dd350ea8b51!8m2!3d25.6205026!4d88.1291583!16s%2Fg%2F11fmx0_fb9!19sChIJQVCqBP_V-jkRUYvqUNN9f8o?authuser=0&hl=en&rclk=1,25.6205026,88.1291583
6631,Brindaban Distributors,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Brindaban+Distributors/data=!4m7!3m6!1s0x39fad524f85f9b61:0xe6be1f5a7250dfa3!8m2!3d25.6087653!4d88.1266879!16s%2Fg%2F11sd689rf7!19sChIJYZtf-CTV-jkRo99QclofvuY?authuser=0&hl=en&rclk=1,25.6087653,88.1266879
6632,S.S Pharma,"Pharmacy · Tapan Kumar Singha Bhobesh Roy, 784, Pranabananda Sarani","pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/S.S+Pharma/data=!4m7!3m6!1s0x39fad55fbe4a59a7:0x5259f25c7bf1c4f0!8m2!3d25.6057412!4d88.1329462!16s%2Fg%2F11yd5d0rgp!19sChIJp1lKvl_V-jkR8MTxe1zyWVI?authuser=0&hl=en&rclk=1,25.6057412,88.1329462
6633,AZAD MEDICAL,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/AZAD+MEDICAL/data=!4m7!3m6!1s0x39fad5cd23efc651:0xc68670ed658c7d4c!8m2!3d25.6099181!4d88.1335741!16s%2Fg%2F11t3xlnmvp!19sChIJUcbvI83V-jkRTH2MZe1whsY?authuser=0&hl=en&rclk=1,25.6099181,88.1335741
6634,Sananda enterprises,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/Sananda+enterprises/data=!4m7!3m6!1s0x39fad52f583652fd:0xac2882988b30a79e!8m2!3d25.6246488!4d88.1241044!16s%2Fg%2F11lf6nmg84!19sChIJ_VI2WC_V-jkRnqcwi5iCKKw?authuser=0&hl=en&rclk=1,25.6246488,88.1241044
6635,MUSKAN CLINIC,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/MUSKAN+CLINIC/data=!4m7!3m6!1s0x39e52bf4dbd7ffcf:0xd78febf58df8f6f8!8m2!3d25.6510616!4d88.1438032!16s%2Fg%2F11vzf9dgcj!19sChIJz__X2_Qr5TkR-Pb4jfXrj9c?authuser=0&hl=en&rclk=1,25.6510616,88.1438032
6636,R.G.PHARMACEUTICAL,,"pharmacy in Raiganj, West Bengal",https://www.google.com/maps/place/R.G.PHARMACEUTICAL/data=!4m7!3m6!1s0x39fad4fd79cc3c99:0x79e3bafaa85e13fa!8m2!3d25.6126403!4d88.12858!16s%2Fg%2F11vj3gwdnl!19sChIJmTzMef3U-jkR-hNeqPq643k?authuser=0&hl=en&rclk=1,25.6126403,88.12858
